PC1,PC2,cluster
-0.4309055853549302,-0.6043193211244368,1
-0.079166626131527,-1.1188594346636265,1
-1.0790807824734798,-0.9960271996855832,1
0.8119307691606492,-1.7087635759345974,2
-1.7571544818078257,-0.7698562686643899,1
-1.3408121777118598,-1.3945952640231027,1
6.226752889880266,-1.8519612383237707,2
2.9765944986028705,1.6178128245256276,0
0.26710511464757186,-0.6103917961164174,1
-0.6659037738246897,-0.13884824108412142,1
0.7006503022945352,1.3844865264583166,0
0.13192719734897265,1.275539135851337,0
0.6239882322575462,-1.7390000523990075,1
-1.06705799122943,-0.6355292152776342,1
-1.8164835243657942,-0.6818523759099092,1
-0.4961473761237583,-0.4336810185084041,1
-0.20062193617378282,-0.5207178052060396,1
-0.9175799294691737,-0.2595462010274599,1
2.537190164560784,-0.2363887252799874,2
2.2708490602301685,-1.715008290267346,2
-1.1215748281321092,-0.12327831974592939,1
0.1941056518497024,3.4590370422022056,0
-0.6358641912364069,0.07028769611916194,1
-1.257756979918802,0.19058398585447528,1
-0.6252404348541751,-0.15568440630813973,1
-0.7565268899017511,2.558111102244904,0
1.5363643621674565,-0.34861906428378603,2
-0.8662844849663527,-0.352805272136319,1
-1.615376807277188,-0.4432579116722249,1
-0.24558016955901252,4.711746170548517,0
-0.013268508619061235,1.5266048310739542,0
-2.486820001024059,-0.06982022269716807,1
-2.5703523035756013,-0.05207694246046968,1
-2.7250938687605415,-0.04956361336967015,1
1.745749608220017,3.8516940341973718,0
0.08702054777416021,0.8206949195909226,1
-1.2115909080288674,-0.8082134646648854,1
-0.27180852753188195,-0.24408087493856617,1
-1.315266528396559,-0.3584839542255941,1
-2.7315711922058767,-0.22375863324394535,1
-2.6180907122253507,-0.17072939265198406,1
-0.7220665878391123,-0.8581138662691936,1
-2.726191150162907,-0.7632242352040012,1
-2.6017682175874315,-1.0545097917053774,1
4.574308841028916,-1.2936489595894867,2
-1.0276450361493106,-0.1357376572358992,1
-1.8497749271642785,-0.09414357467337538,1
-0.8090131729401183,1.617751307783794,0
-1.483787038069897,1.9127228949475479,0
-0.7690317921587746,-1.0422904387411878,1
-2.3364208120812924,-0.2939112719015267,1
-2.0058108513584116,-0.20041623718292695,1
-2.2640708837241457,0.07626295315768725,1
0.8776322316894964,0.6317389347027498,2
0.895499314873864,-0.8477472547699973,2
-1.2845398731918212,1.8863405793189196,0
-2.6915979008047732,-0.05495287004288334,1
-0.13492425278575068,-0.47209843696387166,1
-2.0264265167709907,0.03430920514232498,1
1.1254471451688373,3.027345414536554,0
0.3563843890594389,-0.09527198708924045,1
-0.36120552107019643,0.10754438800878131,1
0.6115219172780151,-0.5459386585500318,1
0.2245413334804336,2.5439689802711,0
2.739069860101061,0.38904470427597015,2
0.3307110738655483,-0.6749564294736469,1
-0.6107788744441767,-0.5649883430851842,1
0.9507320523837381,4.5592035415213505,0
3.2512211676788185,1.4087439177558398,2
-1.7591222929882797,-0.0891516545401713,1
-1.693101593586974,-0.19119094691429744,1
-2.2605657586466203,-0.021740533190495535,1
2.68542853666856,3.8903220241208154,0
-0.17154435803475948,-0.840048249587407,1
3.654845850468339,-3.3248490145048586,2
-1.5338474292201496,-0.21577593185461286,1
0.3506309596188601,-1.4907469244696492,1
-2.0059826646886343,-0.6957690092734691,1
-1.8021119872536489,-1.1765786125581548,1
5.75713596463972,-1.6505312419208151,2
2.615931625161188,2.220585477847063,0
0.23103337705398996,1.5859165228612722,0
0.18565288370598643,-1.1090487341377853,1
-1.3168508581186567,-0.38029725150251276,1
-0.9657643013643036,-0.23225102210544862,1
-0.6688526754645354,-0.3165233662927519,1
-1.3745757660483844,0.15012233050411278,1
2.067573239320239,-0.034958728877031886,2
1.9003678015114067,-0.9497369375895774,2
-0.01975476904831917,-0.6841165255413714,1
-0.8903431736488546,-0.4264986405560045,1
-2.665351120046494,-0.03937550673163754,1
0.34718185174405686,3.010924992073415,0
-0.39740089305014065,-0.035442150276740615,1
-1.1196613032781004,0.15531691430453748,1
-0.5537239599443469,2.5275485578079615,0
1.9608045666762808,0.3726242818128315,2
1.7741201878565256,-0.45575980872438104,2
-0.41328466071671754,-0.5983465236302771,1
-0.7091664139241759,-0.3105627255573212,1
-1.3776209815881189,-0.5503986561128199,1
3.8355924710310503,-1.013843413128542,2
0.17246675895895755,4.542783119058212,0
2.46554754436469,1.377549213328769,2
0.3545946091261264,1.3928731670066312,0
-2.3993797834876047,-0.07079650552058496,1
-2.4713668870117544,-0.20761136937743596,1
-2.7002818563815674,-0.0664441557069004,1
1.8997549133544316,3.8591273196937435,0
-0.9572179813488882,-0.871242954014478,1
2.937319971792341,-3.1927077852229253,2
0.19780839770866324,-0.4455108713415217,1
-1.9172519035166873,-0.1780590923270179,1
-1.443508525139884,-0.5112789991172655,1
-2.695725542977448,-0.21764576926112572,1
-0.3905926843591774,-1.433295937113125,1
-2.6793118640850238,-0.7341179649011317,1
-2.554888931509548,-1.025403521402508,1
5.027544489444284,-1.5387199117352137,2
1.8302580018470591,2.189390773419992,0
-0.9402048186128565,-0.1367139400593163,1
-1.6971558079796567,-0.08947473168733522,1
-0.554640246260139,1.554721818434201,0
-1.0643539236021342,1.7465242859675747,0
-0.5703874200507485,-1.0811463107091261,1
-2.0984291622264912,-0.4005817169938909,1
-2.769347787290778,-0.668333220441281,1
-1.7514379246784324,-0.26344572653251946,1
-1.4356947826084776,-0.3019336793203876,1
1.1443274977546722,-0.9218345141609183,2
-0.7980200624730993,-0.7005369480045098,1
-2.326018328770981,-0.38628997664629366,1
0.7138189073571654,-0.7838801519657883,1
-1.6093463426591401,-0.1860833064185748,1
1.2173961576293586,-0.3825866652673466,2
0.4799132524729352,-0.5855795947227882,1
1.4602650774209314,-0.8577203735519486,2
1.0732844936233497,2.2321872652691828,0
3.6279071475485907,0.10004612161805991,2
3.359243625061149,-0.8648248358600026,2
1.1794542340084644,-0.9867381444755637,2
0.9026111246024031,-0.6472708306767698,2
-0.1925237114223925,-0.5999690439803749,1
1.7994752125266544,4.247421826519434,0
4.104053863964069,1.1051178816951932,2
1.9816030626938228,1.097511874467853,0
-1.336777593824161,-0.1159766764940919,1
-1.8382210594825013,-0.04856555514441607,1
3.4035464963412334,3.134968568421927,0
3.129505691489038,-1.7378553290555323,2
2.195143792614085,0.34683359155439136,2
0.24099476293451277,-1.069496891280702,1
4.523235457204195,-3.65462599186912,2
1.8473483541574967,-0.6949487966550474,2
-0.38231227708484655,-0.5518927320396573,1
-0.2656371630633326,-0.5735060901597029,1
0.13424066878019209,-0.44283816451757096,1
-1.7697319422429565,-0.2514684301720413,1
-0.7066784121989417,-1.1197881850670266,1
1.178926439050104,-1.843307034177917,2
-1.5999961100938533,-0.7552167469924705,1
6.621002297774425,-1.9311638716614115,2
0.6476175354997354,-0.7179790722050465,1
-0.5116689883825463,-0.1310284164394374,1
0.574152395997245,1.474092954333999,0
1.0221274354218988,-1.4452974859635126,2
-0.11293160507905303,-0.5358770581660951,1
2.6378447301196233,-1.8495517485106658,2
0.828988391094597,-0.9958982405432881,2
0.6601478873482806,1.4924790101358005,0
-0.7519285284158117,-0.8183484101019651,1
-1.2649746853784818,-0.09402135352744394,1
-2.6295054708180654,-0.03326264274881792,1
0.026133879365562957,3.422832574806533,0
-0.781219663515682,0.09564461896207528,1
-1.4532962629708597,0.251172296120371,1
-0.8002425377291154,-0.3889778730646165,1
-0.9719791229661313,2.562529258703152,0
1.1120614065333647,0.6844059968147485,2
1.3939423124375352,-0.3174120763775145,2
-1.0087065346962738,-0.32159828423004744,1
-0.6415913384826097,-0.09616916715668929,1
-1.7577988570071093,-0.41205092376595337,1
-0.12061021845463099,4.617308996030665,0
-0.2287207416834413,1.5310229875322028,0
-2.5694090092126065,-0.044077349376773794,1
-2.653402570303684,-0.037337885404031004,1
1.5275940249630953,3.850720954224682,0
1.023778674796363,-0.3838010901160586,2
-1.3480524476320803,-0.766873331062043,1
2.178826245939739,-2.3073760770873064,2
-0.43978030001602136,-0.28028534233423813,1
-2.0754828059012693,-0.1454796101747236,1
-1.8236864005588744,-0.37293126677039906,1
-1.4695013138387025,-0.36630377887027815,1
-2.6598798937490193,-0.2115329052783062,1
-2.208063705809275,-0.17057219047964645,1
-0.9117390257924622,-0.7858254258765811,1
-2.6434662148565953,-0.7280051009183122,1
-2.5190432822811197,-1.0192906574196883,1
0.9774253055618081,2.493016809480639,0
-2.0652271602286585,-0.08972541821512701,1
-0.9769849454242577,1.5815468403881217,0
-1.580363269837975,1.8764443396262507,0
-0.976373974645529,-1.0216985729901247,1
-2.21234609605221,-0.3423263514499777,1
-2.762951712284691,-0.7483813141943774,1
-1.7155050364819031,-0.23404872181948583,1
-2.3120153748966863,0.0258622076969472,1
0.7042537588202734,0.5847519944452018,1
0.7383409431598917,-0.862386776441917,2
-0.8191477379186781,1.6930480738249658,0
-2.6148154555517533,-0.24543857675603287,1
-0.013336077508692788,-0.3190692639647958,1
-2.1212573289644325,0.1403270745290548,1
1.247035320445895,3.1803745875356295,0
0.49551270563895666,0.09273713377397524,1
-0.24548455476777076,-0.11726440304168591,1
0.733110092555073,-0.39290948555095606,1
2.860658035378119,0.5420738772750459,2
2.6320886401952905,-0.4000139478590103,2
-0.7154683345771389,-0.2965520693527953,1
4.735445939732887,-0.8443938176663278,2
3.3786560567233637,1.5734330733762958,2
1.2544480778279647,1.5623227624688458,0
-1.8469314025043013,0.21393800813364744,1
-1.7867574168704823,0.1002387331381413,1
2.676391511475375,3.5997794564229197,0
2.3970791737477235,-1.283557352094869,2
1.469745985373379,0.8151487832354937,0
-0.2709162233707796,-0.7430865103330722,1
-1.1094672619507047,-0.0870818440386648,1
-0.7775481493686249,-0.24709570921207347,1
-1.4391049299402565,-0.6654902081063633,1
0.4429855660584847,-1.3960176645774733,1
-2.117178629274602,-0.43931927708517027,1
-1.709757380814024,-1.0818493526659787,1
5.935698617838332,-1.4400655476363027,2
2.6409855714386303,1.998029842758041,0
-0.07953744936612292,-0.25316818420405396,1
-1.0723153680953559,-0.45002645572192423,1
0.3584682660985345,1.750605678481728,0
-0.2147153666647222,1.6327627477637006,0
0.2550430291553821,-1.4262541410418834,1
-1.4137005552431248,-0.2783056033652709,1
-0.8383294123197592,-0.06756186648499284,1
-0.5472645001874776,-0.16349419329367626,1
-1.2642224934828685,0.09767741088490352,1
0.14192753353335202,-0.5083042201982888,1
-0.06700709751757772,1.9572898981367932,0
-1.4680498764322156,-0.3305441157809228,1
-0.7097723654291026,-0.30392340986256117,1
-2.6414540205608747,-0.03530026407642446,1
0.5362876880457033,3.0929178901787946,0
-0.2830583986581742,-0.521803558331551,1
-0.4600681366608387,2.2361188777555223,0
1.8392163913992228,0.21959510881375588,2
1.947738315105901,-0.5301187227283006,2
-0.4549105320279082,-0.5343049305808335,1
-0.5240746838930667,-0.17897151223681962,1
-1.2040028543387435,-0.6247575701167394,1
0.0508785836819,4.389753946059137,0
2.5533566538807113,1.0744595506549501,2
0.23300643384906852,1.2398439940075556,0
-2.3259365921849646,-0.07430837569888786,1
-2.309101273190942,-0.12702787030815427,1
-2.6763847568959482,-0.06236891305168743,1
1.5775746774647286,-0.5965077364668447,2
0.42920258397016103,0.4545757675675113,1
-0.7928501276827011,-0.9767753873971601,1
2.983741422630243,-2.644113868194455,2
0.09494542390188568,-0.54473859334782,1
-1.7938175870400948,-0.21718661890795504,1
-1.278026379058399,-0.41978402939027926,1
-0.9575903275334101,-0.6927141598179075,1
-2.6772996697893032,-0.04141312805924408,1
-2.096609579032481,-0.19285153372482744,1
-0.4123457857399204,-0.9717144548513915,1
-2.5419342846188786,-0.6770134816539575,1
4.986111303731923,-1.4742940497061183,2
1.7028231128025144,2.0247016177995363,0
-0.7663940057646512,-0.21068858508358385,1
-1.6034999846961484,-0.380904411739774,1
-0.4668311367441175,1.2516321557603822,1
-1.191788812646679,1.5818351303471188,0
-0.45330154062031214,-1.3203638513502418,1
-1.9246183493782858,-0.4745563620181584,1
-2.629129774177257,-0.7556575619085635,1
-1.610389665480583,-0.4247022830423303,1
-2.056059003021314,-0.14052108085400528,1
1.2108932122501095,0.2478287024572428,2
1.2555234623406404,-1.1782842463492174,2
-1.0884487414964736,1.6348111296755032,0
-2.3801630596473315,-0.16513518531355031,1
-2.174966109217364,0.030223577699432153,1
0.9774741059011135,3.024389652600996,0
0.20671169025576616,-0.10161734554680303,1
0.07656829421271003,2.541013218335542,0
2.591096820833337,0.3860889423404122,2
2.3625274256505095,-0.5559988827936438,2
0.18273803459782467,-0.6779121914092048,1
-0.09410507480823659,-0.338444877610411,1
-0.7697855505613543,-0.590937511340792,1
4.465884725188107,-1.0003787526009615,2
0.8027590131160143,4.556247779585793,0
3.1026815752324457,1.404658290312947,2
-1.8410746328546974,-0.1941467088498553,1
-2.4091053510929936,-0.025826160633388308,1
2.5368889442221874,3.8862363966779223,0
1.193771503882461,0.6463740001721451,0
3.509705577093864,-3.322155448903742,2
0.8459760654258729,-0.39540838803729367,2
-1.379028476495486,-0.24306677897329837,1
-0.8318653653528404,-0.5414811512000701,1
-0.4319875335093158,-0.4108132255579382,1
-2.3359601445324647,-0.21944349121240853,1
0.20549068624438516,-1.4880533588685327,1
-2.152256044420409,-0.6953351746870223,1
5.619630009042801,-1.631623463043658,2
2.467392032714814,2.2164998504041704,0
-0.3399286606017511,-0.20779701349637442,1
-0.43825352958383307,1.750639956631703,0
-1.4653904505650301,-0.3843828789454057,1
-2.2115850869783777,-0.6073312819325415,1
-1.114303893810677,-0.23633664954834144,1
-0.8168257147322591,-0.31947912822830987,1
-1.523115358494758,0.14603670306122007,1
1.9188970817744655,-0.03907755405507658,2
-0.1678614975109829,-0.687099749854176,1
-0.33656831206235915,1.8013049632021596,0
-1.7377447801719375,-0.48655651309280323,1
-0.7499855919016898,-0.44421628491078174,1
0.49515489101178056,3.0138807540089734,0
-0.979329604671077,0.137547651728613,1
-0.018770336879041612,-0.5594033190776123,1
-0.40575092067662316,2.5305043197435193,0
2.108777605944004,0.3755800437483895,2
1.9144777696036905,-0.47347745307915834,2
-0.2729270789695527,-0.6160641679850543,1
-0.568808832177011,-0.32828036991209836,1
-1.237263399840954,-0.5681163004675971,1
3.983565510298774,-1.0108876511929843,2
0.32043979822668117,4.5457388809937695,0
2.6140871368110634,1.3816348407716619,2
0.50256764839385,1.3958289289421892,0
-2.2590308294538204,-0.08853135594907809,1
-2.653402570303684,-0.037337885404031004,1
2.048294505800805,3.863212947136637,0
1.6832642157481652,-1.3741379883875926,2
0.7051770654610787,0.6233505506308599,0
-0.7976447520530607,-0.8441639202515353,1
-1.7768943217695223,-0.19577673668179507,1
-1.3141845802421734,-0.5519900497920927,1
-2.6598798937490193,-0.2115329052783062,1
-2.0796863137619095,-0.17144165149866747,1
-0.24545241098470233,-1.4359895027142418,1
-2.5153819671680293,-0.7387631952772215,1
-2.303799283720554,-1.1576911644730514,1
5.167893443478068,-1.5564547621637066,2
1.9787975942934324,2.193476400862885,0
-0.7998558645790722,-0.15444879048780924,1
-0.40610065381376576,1.5588074458770942,0
-0.9158143311557613,1.7506099134104676,0
-0.42411404031897393,-1.081580145295573,1
-1.9539848889864124,-0.40740632848669095,1
-2.55039513942823,-0.6578203975924622,1
-1.6028983322320591,-0.2593600990896266,1
-1.2953372008613127,-0.3196513236751649,1
-2.01170979691614,0.12301325351993479,1
1.430302643353083,-0.062101003596361976,2
1.2904758160048873,-0.9222786050508961,2
-0.6501807124003159,-0.6976086484461985,1
-0.8188875269516922,1.7907960646101373,0
-2.1857944362187562,-0.4040350833783176,1
-0.7692815886215678,-0.2589766659937121,1
0.5750661258043055,3.399710368504273,0
-1.0043128843988656,0.1283766834266311,1
-0.2442799608995722,-0.215011080006072,1
-0.42852259861951597,2.5284869309492897,0
1.8707619294405455,0.5119631620075227,2
-0.5147504842332908,-0.4900177528710886,1
-0.5835839070855319,-0.1340247683679705,1
3.7455498337953146,-0.8745045329338509,2
2.5921350916393138,1.3812520289804289,2
0.26455197189039137,1.5322120472013225,0
-2.285078193831865,-0.09982440667600367,1
-2.3481339003519346,-0.027529931760840662,1
-2.713145319017732,-0.047525992042063606,1
2.0263424606290554,3.862830135345404,0
1.529157911540184,-0.521210449321597,2
0.4679810217287631,0.7613682458929902,0
-0.8306304340742647,-0.8675401383628178,1
2.8828151560814956,-2.6245885213060296,2
0.12018558327217506,-0.28041414231644857,1
-1.3334402830445695,-0.36392704658573727,1
-0.9370784263415416,-0.4233395129441906,1
-2.736127505609996,-0.07255701968972003,1
-2.1062657204650814,-0.18379574343806482,1
-0.45550818045065017,-0.8777094009774096,1
-2.5406125434243516,-0.745684315080443,1
-2.4823156254687953,-0.6955828149704303,1
4.926602080539459,-1.4293473058372692,2
1.7416015505611167,2.3314940961250157,0
-0.8259032289571163,-0.16574184121473473,1
-1.5719544466548259,-0.08853635854600721,1
-0.4493446165752956,-1.0885012650987944,1
-1.9759369341581619,-0.40778914027792357,1
-2.59994158598232,-0.6576804223259621,1
-1.3219166075644848,-0.3320054156145623,1
-2.03366184208789,0.12263044172870209,1
1.2639951325349494,0.5834253625951835,2
1.2652452397485654,-0.9291997248541174,2
-0.8881963889037747,-0.5612255301870653,1
-1.0569032034551509,1.9271791828692706,0
-2.4287752110897425,-0.0972282328598034,1
-2.152802867005755,-0.1520409786647121,1
0.7015645545137503,-0.685277538744723,1
0.05745599688134627,1.3426393372782344,0
2.600543102153968,-0.692382001052777,2
0.42075371110128346,-0.814295309668338,1
0.14391060169522207,-0.4748279958695442,1
4.703900401691565,-1.1367618708600948,2
0.6065801540776241,3.004753647659944,0
3.339877618964761,1.2666405950508166,2
1.222902539786642,1.269954709275079,0
-1.8857098402629033,-0.09285447019183155,1
-1.8183029549118048,-0.19212932005562555,1
-2.560897267939281,0.06013213271954494,1
2.6448459734340526,3.307411403229153,0
2.387232334858239,-1.5326521298934999,2
1.430967547614777,0.5083563049100148,2
3.7919135447576515,-3.4275825498038826,2
1.0618341540781373,-0.7590484882388642,2
-1.1410127999920274,-0.37944989723243155,1
-0.7980600505604935,-0.5164703560857904,1
-0.4490376124877883,-1.0374172208830374,1
-2.313188466589572,-0.21742610241817867,1
-1.448951768829741,-0.9145849859049939,1
-2.1270254681640868,-0.6884140548838009,1
-1.7051384202689501,-1.3020952802011851,1
5.856826052775117,-1.7696411583057883,2
-1.0821622069848404,-0.6991212335205548,1
0.31968982833993237,1.443813200156249,0
-0.25729454155549897,1.3174012882498833,0
-1.4452460932844473,-0.5706736565590378,1
-2.186354510722056,-0.6004101621293201,1
-0.8771078500783613,-0.37435434481047175,1
-0.5788100382288004,-0.4558622464874431,1
-1.2957680315241913,-0.19469064230886335,1
2.1560931255067812,-0.1770952493172071,2
1.9064035080004387,-1.622507092033149,2
0.07015417899247584,-0.8234828681133091,1
-0.09855263555890029,1.6649218449430263,0
-1.5107627405179327,-0.6459330376719863,1
